Check if I have any transactions on my OCBC Bank account recently,check_transactions,2
What's my balance,check_balance,1
$121 and 98 cents,none,0
Not by any means that's off the mark,no,6
Indeed just so,yes,5
Federigo Farina,none,0
Future Bank,none,0
Far from it not as far as I know,no,6
Of course it's undeniable,yes,5
Teresa,none,0
How much is in my bank account in £,check_balance,1
€211.28,none,0
China Construction Bank account,none,0
For sure Absolutely,yes,5
Arrange for a fund transfer of 282 euros and 91 cents to Mateo,send_money,3
I'd like to see the payment history with Valeria Ferri,check_transactions,2
ICBC,none,0
Request to receive some money please,request_money,4
Can you tell me the balance for my bank account,check_balance,1
Asher Carter,none,0
Sure thing,yes,5
ING Belgium,none,0
Carson Cox,none,0
IDBI Bank,none,0
111 pounds and 91 cents,none,0
Tell me the total in my bank account,check_balance,1
Please arrange a collection using China Construction Bank account,request_money,4
I want to receive some money from Henry using Westpac,request_money,4
Check the balance of my bank account in €,check_balance,1
Definitely without any doubt. absolutely,yes,5
How much do I have in my bank account right now,check_balance,1
For sure Sure,yes,5
What are the latest transactions using my Bank of Baroda account,check_transactions,2
What are the options for visualizing my net worth over time in the app,none,0
I'm planning to receive some money via Swedbank,request_money,4
Initiate a wire request at Erste Group Bank please,request_money,4
Is there a way to view my login history in the app,none,0
Please arrange a payment of 150 dirhams and 33 cents from Axis Bank account,send_money,3
£373.36,none,0
I want to review transactions to Barbara,check_transactions,2
Display my euros account balance,check_balance,1
Requesting to dispatch some money using BNP Paribas,send_money,3
Please request some money from Guido Basile's account at HSBC,request_money,4
I need you to request grandmother Marco some money,request_money,4
Kotak Mahindra Bank,none,0
State Bank of India account,none,0
Not at all not as far as I know,no,6
I'd like to know my current OCBC Bank account balance in AED,check_balance,1
I'd like to receive 338 dirhams and 21 cents,request_money,4
Show me the recent transactions with Addison on my BNP Paribas Fortis account,check_transactions,2
Julian,none,0
How to use the app to organize my personal finance documents,none,0
UniCredit Bank Austria,none,0
musician Hannah,none,0
Request to receive 453.59 euros to my BBVA account from Madelyn please,request_money,4
Giulia,none,0
413 dirhams and 19 cents,none,0
Clearly that's the situation,yes,5
I'm authorizing a collection of eight euros and 13 cents from Lelia Caruso,request_money,4
What's my balance in the $ account,check_balance,1
Natalie Wilson,none,0
I can't confirm that so no,no,6
Lloyds Banking Group,none,0
What are the community benefits for active app users,none,0
Is there a feature to help me calculate my net worth in the app,none,0
407.18 euros,none,0
For sure Of course,yes,5
Certainly count it as a yes,yes,5
I'd like to know my current Bawag PSK account balance in euros,check_balance,1
I'm afraid that's not the case,no,6
£82 and 12 cents,none,0
CIBC,none,0
Are there any recent transactions involving Agostino,check_transactions,2
How much do I have in my £ account right now,check_balance,1
Are there any recent transactions involving my account Scotiabank,check_transactions,2
$75 and 25 cents,none,0
Show me the recent transactions with Lucas,check_transactions,2
I'd like to remit some money to mother Luciana,send_money,3
Not exactly I can't agree with that,no,6
183 dollars and 19 cents,none,0
Can I use the app to monitor my credit score,none,0
£301 and 29 cents,none,0
Not exactly I can't agree with that,no,6
Rita,none,0
Please request 263.47 dollars from Elvira Villa's account at SEB,request_money,4
Ethan,none,0
226 euros and 54 cents,none,0
How do I find the nearest financial literacy workshop using the app,none,0
Unquestionably so,yes,5
Bank of China,none,0
€179.35,none,0
Lydia Williams,none,0
251 dollars and three cents,none,0
Give me a summary of recent payments to Hunter,check_transactions,2
Initiate a wire request for AED401.46 from Chloe please,request_money,4
Marianna,none,0
What transactions have occurred recently with nurse,check_transactions,2
I'd like to know my current ANZ account balance,check_balance,1
Handelsbanken,none,0
€475.23,none,0
How much do I have in my Bank of Baroda account in euros right now,check_balance,1
granddaughter Emily,none,0
What are the different ways to contact customer support,none,0
I need you to request some money using my Axis Bank account,request_money,4
Give me a summary of recent payments,check_transactions,2
How to get assistance with setting up a budget within the app,none,0
Not in the slightest I can't agree with that,no,6
Regrettably no,no,6
What are the latest transactions,check_transactions,2
457.34 euros,none,0
Affirmative that's my belief,yes,5
320.18 dollars,none,0
Please arrange a payment from OCBC Bank account,send_money,3
Show the last few transfers from ANZ to Cosimo Ferraro,check_transactions,2
Go for it,yes,5
Nathan Scott,none,0
Not by any means not as far as I know,no,6
What are the benefits of premium account membership,none,0
Not at all,no,6
Arrange to receive a fund from Valeria Colombo,request_money,4
152.02 dollars,none,0
28 euros and 21 cents,none,0
I don't think so,no,6
66.06 pounds,none,0
What's the process to link my account with wearables,none,0
Check if I have any transactions with Benjamin Ward on my Commonwealth Bank account recently,check_transactions,2
I'd like to remit 50.05 pounds,send_money,3
AED372.72,none,0
Carla Fabbri,none,0
I want to learn about the environmental impact of digital payments,none,0
Initiate a wire transfer please,send_money,3
photographer Vanda,none,0
It is as you say Of course,yes,5
stepbrother,none,0
I am instructing a payment of 57.88 dirhams,send_money,3
Check if I have any transactions recently,check_transactions,2
I'd have to say no That wouldn't be correct,no,6
I need the transaction history involving Jackson on my Future Bank account,check_transactions,2
Anna Maria,none,0
How much is in my Bankinter account,check_balance,1
Explain how to access the community forum in the app,none,0
I'm planning to send £247.66 to Matteo,send_money,3
Guido,none,0
primary,none,0
How do I set a budget for different categories,none,0
Undoubtedly,yes,5
Indeed just so,yes,5
Could you facilitate the transfer of 135 dirhams and 70 cents from State Bank of India,send_money,3
120 dollars and five cents,none,0
Not exactly not as far as I know,no,6
Request to receive some money from Cristina Costa please,request_money,4
What are the ways to improve my credit score with your services,none,0
Isaia Catalano,none,0
Requesting to dispatch some money to Marcello Silvestri,send_money,3
I want to review transactions to Eleanor involving my Banco Sabadell account,check_transactions,2
Can you check the last few transactions,check_transactions,2
I need you to request Ernesto 21.73 dollars from  using my Maybank account,request_money,4
Sure,yes,5
That's wrong,no,6
Far from it that's off the mark,no,6
I'm authorizing a payment of €394.80,send_money,3
What is the current balance of my Scotiabank account in pounds,check_balance,1
Please send €338.79 to Daria,send_money,3
PNC Financial Services account,none,0
Not in the slightest I can't agree with that,no,6
Initiate a wire request for £436 and 68 cents from Angelo at Dexia please,request_money,4
That's not how I see it,no,6
State Bank of India,none,0
Olivia,none,0
How to access the historical data of my monthly spending,none,0
By no means that's off the mark,no,6
Display all transactions,check_transactions,2
What tools does the app offer for tracking spending on entertainment,none,0
How much do I have in my Scotiabank account in euros right now,check_balance,1
€403 and 78 cents,none,0
How much do I have in my Citibank Singapore account in euros right now,check_balance,1
How to link my social media profiles to the app,none,0
Can you request AED111 and 24 cents from Luke Robinson's account at default account,request_money,4
